sample0,sample1,sample2,sample3,sample4
CC(=O)NC1=C(c2ccccc2)C(=O)C12CCCC2,COC(=O)C(Cc1ccc(O)cc1)NC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,CC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)N(CCS(C)(=O)=O)CC1CC1,NC(=O)NN=CC(CCCCC(=O)O)c1ccccc1,Cc1nn(CCC(=O)NC(C)c2ccccc2Cl)c(=O)c2nn(-c3ccc(Cl)cc3)c(C)c12
CCCCCC(O)CCCC1CCC(c2ccc(C)cc2)N1,NS(=O)(=O)c1cccc(-c2ccc(C3=C(c4ccccc4)Cc4sc(C5CC5)nc4O3)o2)c1,N#CCC(NC(P(=O)(O)O)P(=O)(O)O)c1ccccc1,Cc1nc(COc2ccc3c(c2)c(C=CC(=O)O)c(CC2CC2)n3[S+](C)[O-])cs1,O=C(Nc1nc2ccccc2o1)c1ccnc2nc(C3CCCN(C(F)(F)F)C3=O)[nH]c12
Oc1ccccc1CCNCCN1CCCCC1,CSc1ccc(Nc2[nH]cnc3ncnc2-3)cc1,CN(C)c1cccc2c(CNc3ccc(S(=O)(=O)N4CCCN(c5cc(C(F)(F)F)cc(N6CCCC6)n5)CC4)cc3)cccc12,CN1CCN(c2ccc(NCc3nnnn3-c3cccs3)cc2)CC1,COCCC(SC(=O)CCC(C)=O)=C(C)N(C=O)CCCCCN=[N+]=[N-]
O=C(COc1ccc(CNS(=O)(=O)c2cccc(Br)c2)cc1)OCc1ccco1,O=C(NCc1ccc(C(=O)N2CCOCC2)s1)c1cc(C(=O)C2CC2)c[nH]1,COc1cc(Cl)c(Cl)cc1Cl,Cc1ccc(NC(S)=NC23CC4CC(CC2C4)C3)cc1C,CC(=O)CC(SC1OC(CN2C(=O)CCC2=O)C(O)C(O)C1O)c1ccc(S)cc1
COc1ccc(C2=NC3(CCCCCC3)N(c3nccc(C)n3)C2=O)cc1,CCCc1cc2c(cc1O)CCC1C2CCC2(C)C(NC(=O)Cc3ccoc3)CCC12,Cc1ccc(-c2nc(N)nc(O)c2I)cc1,CN1CCN(C(=O)N2Cc3ccc(O)cc3C2)CC1,CCCCc1c(N)nc2c(c1N)CC(C(=O)NCC1CCO1)O2
COc1cccc(C2CC=C(C(=O)O)C(c3ccc4c(c3)OCO4)N2OC)c1,CC(NC(=O)NC(=O)c1ccc2ccsc2c1)C(N)=O,CCCCN(Cc1cccn1CC(O)CNC(N)=O)c1ccccc1,Nc1cnc(-c2c[nH]nc2-c2ccccc2)cn1,CC(C)c1cc(CC(O)CO)nc(N(C)CCc2ccccc2)n1
CC(C)(Nc1ccc(C2(O)CCOCC2)cc1-c1cnc(N)c(Cl)c1)C(=N)O,COc1ccc(CCN(C)C(=O)CN2CCN(C(=O)c3cccc(C(F)(F)F)c3)CC2)cc1OC,CCc1csc(Nc2ccc(Cl)cc2)[n+]1CC,O=C(O)c1cc(CNS(=O)(=O)c2coc3ccccc3c2=O)cc2c1CCC2,CN(CCCC1(C#N)CC1)c1ccc[nH]c1=O
OCC1Nc2ccc(-c3ccccc3)cc2C2NCCC12,O=C(Nc1c(-c2ccccc2)[nH]c2ccccc12)c1ccc(O)c(O)c1,CC(=O)Nc1ccc(NC2=NOC3(C2)C(=O)OC2C4=C(C)C(=O)C=CC4(C)CCC23)cc1,CSc1cc(O)c2nc3ccc(=[N+](C)C)cc-3oc2c1,CN(C)c1ccc(-n2c(N)nc3ccccc32)cc1
O=C1CN(Cc2cccc(C(F)(F)C(F)(F)F)c2)CC(=O)N1,COCC(=O)N1CCC(OC2CN(C3CC3)CC2C(=O)Nc2c(C)cccc2C)CC1,COCCN(CCCN)c1cc(=O)c2c(OC)cc(OC)cc2o1,CCCN1C(C(=O)NCc2ccc(C)nn2)CC2CCC(O)CC21,Cc1cc(NC(=O)CSc2snnc2-c2cccs2)no1
COc1cccc(Nc2cc(-c3ccc(F)cc3)c3noc4c3c2C(=O)c2ccccc2-4)c1,CC(C)N1CC(C(=O)Nc2c(Cl)cccc2Cl)C(N2CCCC2)C1,CCCCCCn1cc(C(=O)NC2(C(=O)O)CCCCC2)c2cc(OC)ccc21,CS(=O)(=O)CCNn1c(CCCNC(=O)Nc2ccc(F)c(Cl)c2)nc2ccccc21,C#Cc1cc(-c2cc3c(C(=O)O)c[nH]c3cc2Cl)c(F)cc1F
CCN(CC1CCCN1C)c1c(Nc2cccc(C)c2)nn2c(CS(C)(=O)=O)csc12,Cc1oc(O)nc1CSCCNC(=O)c1ccccc1C(C)C,c1ccc(C2CC(N3CC(Cc4nccnc4-c4ccsc4)C3)C2)cc1,CCN(CC)c1nn2c(C(N)=O)nnc2s1,CC(=O)c1ccc(SCCCCCCC(=O)N2CCOCC2)cc1
COc1ccc(NC(=O)Cn2nc(-c3ccco3)c3ccccc3c2=O)cc1OC,O=C(CSc1nc2cc(Cl)ccc2c(=O)n1NCCCN1CCOCC1)Nc1c(F)cccc1F,CC(C)(C)Nc1cc(C(F)(F)F)ncc1N(C#N)Cc1ccc(-c2ccco2)cc1,Clc1ccc2[nH]cc(C(c3ccccc3)C3CCOc4ncsc43)c2c1,O=C(CSc1nc2ccccc2nc1[N+](=O)[O-])NCCC1CCCO1
COC(=O)C1CC(Sc2ccccc2)C(c2c[nH]c3c(N)ncnc23)N1,CCC(C)CC,Cc1cc(NC(=O)CN2CCN(C)CC2)nc2ccc(NC(=O)c3ccco3)cc12,COc1ccc(CN2CCCC3(CCN(C(=O)NS(=O)(=O)c4cccc(F)c4)CC3)C2)cc1,CN(C)c1nc(Cc2ccccc2)nc(Nc2ccc(C3(C)NC(=O)c4ccccc4N3)cc2)n1
Cc1cc(N2CCS(=O)(=O)CC2)nc2c(-c3cccc(Cl)c3)cccc12,O=C(Cc1c(Cl)cccc1Cl)c1c(O)cc(Br)c2nc(O)c3sccc3c12,CCCCNC(=O)OCCNP(=S)(OC(C)C)OC(C)C,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cccc(C)c1c2C,CCCNC(=O)Nc1ccccc1OCC(O)CNC1CCNCC1
CC(C)(C)C(=O)c1ccc(-c2cn(COc3ccc(C(C)(C)C)cc3)nn2)cc1,COc1cc(C=Cc2cc(-c3ccc(F)cc3)nc(N)n2)cc(OC)c1OC,Cc1cc(N)cc(C2(C(C)(C)C(=O)NS(=O)(=O)c3ccc(Cl)cc3)CC2)c1,Cc1cccc(C(=O)c2cnc(N3CC4CC3CN4c3ccc(-c4ccccc4)cc3)cn2)c1,CCN(CC)Cc1ccc(NC(=O)c2cccs2)cc1
Cc1ccc(C(=Cc2cccc([N+](=O)[O-])c2)c2cnc3ccccc3n2)s1,COc1ccc(CC=Cc2ccc(OC)c(=O)cc2)cc1OC,CCCCCOc1cccc(C(=O)Nc2ccc(-c3nc4ccccc4s3)cc2)c1,CCc1ccccc1NC(=O)c1ccc(CN(CNC(=O)c2ccccc2Cl)c2ccco2)cc1,CS(=O)(=O)NC1C(Cn2nc(C(F)(F)F)cc2-c2ccccc2)OC(Nc2ncnc3cc(N4CCCC4)c(C#N)c(-c4ccccc4)c23)C1O
Oc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1,CS(=O)(=O)NC(=O)C(c1ccc2c(c1)OCO2)N1CCCCC1C(=O)c1c[nH]c2ccccc12,C=C1C(C2(C)C=CC(=O)OC(C)(C)C2C(=O)O)C(C=Cc2cccc([N+](=O)[O-])c2)C(S(=O)(=O)O)C2(C)C(c3ccc(C(Sc4cccc(Cl)c4)C(C)=O)cc3)CC3OC132,O=C1CSC(C2=NCCN2)N1Cc1cc(-c2ccccn2)on1,COc1ccc(C#Cc2ccc(=O)n(CC3OC(O)C(O)C(O)C3O)n2)cc1OC1CCc2ccccc21
Cc1ccc(Cc2c(C(=O)Nc3cccnn3)[nH]c3ccc(OC4CCCC4)cc23)c(C)c1,Cc1nc(-c2nc3cccc(-c4ccccc4)c3c(=O)n2CNCCN2CCCC2)cn1Cc1ccccc1,Cn1nc(-c2ccccc2)cc1-c1nnc(CNC2CCC2)n1Sc1ccc(Cl)cc1,C=CCOC(=O)c1cc(Oc2c(I)cc(Cc3cnc(N)nc3N)cc2I)ccc1O,COc1ccc2c(c1)oc(=O)c1cc([N+](=O)[O-])ccc12
O=CNCC(=O)O,C#CC(C)(C)OC(=O)NC1(Cc2ccc(OC)cc2)CCCCC1,CC1(C(=O)NCCCNC(=O)Cc2ccc(F)cc2)C=CCN1CCO,CC(=CS(=O)(=O)Nc1ccc(C(O)=Nc2ccc(O)cn2)cc1)c1ccncc1,CS(=O)(=O)c1ccc2c(ccn2C(CO)CO)c1
Cc1ccc2[nH]c(=O)c(CNC(=O)C(O)(Cc3ccc(Cl)c(Cl)c3)CC(C)(C)OCCCl)cc2c1,Cn1nccc1CN1C(=O)c2ccccc2C1=O,CN1CCN(Cc2nc3cc(F)ccc3[nH]2)CC1,CC(=O)c1sc(-c2ccc(-c3ccccc3O)c(Cl)c2)nc1C,Cc1cc(NC(=O)CCc2ccc(F)cc2)nn1C
CSCc1noc(-c2ccc3c(c2)CCC(C)N3CN2C(=O)c3ccccc3C2=O)n1,ON=Cc1ccc2ccc3ccc(-c4ccn5cc(-c6ccn7c6CSC7c6ccc7ncccc7c6)nc5c4)nc3c2n1,Cc1ccccc1C(=O)NC(=O)CC1([N+](=O)[O-])CCCC1,CCOC(=O)c1c(-c2cccs2)cn2c(C)cc(C)nc12,COC1CC(=O)NC2CCC3C4CCC(C5(N)CCCCC5)C4(C)CCC3C21C
CCOC(=O)C1CCN(c2ccc3c(CCCCC(=O)O)nc(C)nc3c2)CC1,NC1=C(c2ccc(-c3coc(N)n3)cc2)C(=O)CN1C(=O)N1CCCC1,Cc1nc(C)c2c(n1)CCN(C(=O)CNC1C3CC4CC(C3)CC1C4)CC2,COC(=O)Cn1cnc2c(c1=N)C(c1ccc(OC)cc1)C1=C(CC(C)(C)CC1=O)O2,COC(=O)C1C2CC3CCC1N3CC2=Cc1ccc([N+](=O)[O-])c(Br)c1
COc1ccc(-c2cc(OCc3ccc(F)cc3)cc(OC(C)=O)c2)cc1,N#Cc1ccc(O)c(C(=O)N2CCC(c3nc(O)c4nnn(CC(=O)O)c4n3)CC2)c1,Nc1ncnc2c1ncn2C1CC(n2cc(CNC(=O)C3CCCC3CO)nn2)C(CO)O1,CC(=O)c1c(C(F)(F)F)nc2cc(F)c(Oc3cccc(-c4cncc(F)c4)c3)cc2[n+]1[O-],Cc1ccc(-c2cc3c(cc2Nc2ccc(C4NC(=O)c5ccccc5N4)cc2)C(=O)NC3=O)cc1
Cc1cccc(NC(=O)NCCC(C)n2nc(C(C)(C)C)cc2C(N)=O)n1,O=C(O)C1Cc2ccccc2N1C(=O)CC1CCC(Cc2ccccc2N2CCCCC2)N1,CCOC(=O)OC(=O)C(=NCCCC1CCNCC1)NNn1ccnc1,Cc1cccc(C)c1-c1cc(F)cc(-c2nc3cccnc3n2-c2ccc(-c3cncnc3)nc2)c1,Cc1cc(SC2CCCC2)c(CN)c(CN2CCN(c3ccccc3F)CC2)n1
CCc1cc(CN2CC(n3cc(N4CCCCC4)nn3)CS2(=O)=O)c(O)nc1C,CC(C)(CN(Cc1ccccc1)C(=O)COc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,O=c1[nH]cnc2c1ncn2C(O)CC=Cc1ccc(O)c(F)c1,O=C(COC(=O)c1ccc(N2C(=O)CCC2=O)cc1)c1ccc(Br)cc1,COCCN(C)C(=O)c1nc(-c2ccc(Cl)cc2)no1
COc1cccc(C=CC(=O)NNC(=O)N2CCC3(CC2)OC(=O)c2ccccc23)c1,C=CCOc1cc2sc(-n3nnc4c(CCCc5cccc(C)c5)c(C)nn4c3=O)nc2cc1F,CN(C)CCCc1c[nH]c2ccc([N+](=O)[O-])cc12,O=C(Cn1nc(-c2ccccc2)ccc1=O)NN=CN1CCOCC1,CCCCC(=O)Nc1nc(CN2C(=O)N(Cc3cccc(S(=O)(=O)NC(=O)OC)c3)C(Cc3scnc3C)C(O)C(O)C2COC)cs1
Nc1nc(-c2ccc(Oc3ccc(Nc4ncccn4)cc3)cc2)cn1C1CCOCC1,COc1cc(OCCNc2nc3cc(N)ccc3c(=O)n2C)c2nc(C(C)C)cc(C)c2c1,CN=C(O)c1ccc(C)c(Cn2c(=O)[nH]c3c(Cl)c(N4CCN(CC(C)(C)O)CC4)c(C#N)cc3c2=O)c1,Cc1ccc(CNc2ccc(S(=O)(=O)NC(=O)CCC(=O)O)cc2)cc1,COc1ccc(C(=O)n2c(CCCC(=O)O)cc3ccccc32)cc1OC(C)c1ccccc1
CCOc1ccc(CNC(C)=O)cc1[N+](=O)[O-],CCOC(=O)COc1ccc(N2CCN(c3ccc4ccccc4n3)CC2)cc1C#N,Cc1cc(NC(=O)c2ccc(N3CCOCC3)cc2)c2ccccc2n1,CNC(=O)NC(=O)c1cc(-c2ccccc2)nnc1Cl,O=C1CCc2cc(C=c3[nH]c(=O)c(=Cc4ccccc4C(F)(F)F)[nH]c3=O)cc3c2N1CC3
Oc1cc(Oc2ccc3cccnc3c2)cc(O)c1O,CC(C)COP(=O)(OC1CCN(C(C)C)CC1)On1ccc(=O)[nH]c1=O,O=C(c1ccccc1Cl)N1C(=O)c2ccccc2C1=O,CC(C)C(NC(=O)OCc1cccc(C(=N)N)c1)C(=O)NC(Cc1ccc(Oc2ccccc2)cc1)C(=O)O,CCc1nc(C(=O)NCc2cccc(-n3nc(NC(=O)NS(C)(=O)=O)cc3C3CCCCC3)c2)c[nH]1
CNS(=O)(=O)c1ccc(C(=O)Nc2ccccc2-c2ccccc2)cc1,O=C1OCC2=C1C(Cc1ccccc1)c1cc3c(cc1N2Cc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1)OCO3,COc1ccc(S(=O)(=O)N(Cc2ccc(Cl)cc2Cl)c2ccccc2C)cc1,CCN1C(=O)CSC1=O,Cc1ccc(S(=O)(=O)C2=C(O)CC(SC(C)C)(c3cccs3)OC2=O)cc1
COc1cccc(OC)c1CC(=O)N(CCCCN1CCOCC1)C(C)=O,N#CC(=C(O)Nc1cccc(C(N)=O)c1)c1nc2cc(Cl)ccc2[nH]1,O=C(OCCc1nn2c(-c3ccnc(Cl)c3)nnc2s1)OC1CCCC1,CC(C)(C)c1nc(-c2ccco2)cc(N2CCCC(COCCc3ccc4c(c3)OCO4)C2)n1,CCCN1C(=O)C(=CNC2=CC(=O)c3ccccc3C2=O)C(=O)N(CCC)C1=O
COc1cc(OC)nc(OCCCCN2CCN(C(=O)c3ccc4[nH]c(C)c(C)c4c3)CC2)n1,CCOC(=O)Nc1ccc2c(CNC(=O)c3cccs3)cc(=O)oc2c1,O=C(CCCNS(=O)(=O)c1ccccc1)n1cnc2ccccc2c1=O,COc1c(F)c[n+](C)cc1F,CC(C)(C)OC(=O)C1(C)Cc2nnc(C3OCC(O)C(O)C3OCc3cccnc3)n2CCS1
NC1CC(c2nc(N3CCN(Cc4ccccc4)CC3)nc3c2ncn3CCCCNC(=O)c2cc3cc(O)ccc3[nH]2)N(C(=O)c2cccnc2)C1,CN(C)c1nccnc1Oc1cc(Br)cc(Br)c1,CC(C)CNC(=O)Cc1cccnc1C(=O)Nc1ccc2ccccc2c1,COc1cccc(CCCCC#CC(C)(C)C)c1,CC(OC(=O)c1cncc(Br)c1)C(=O)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1
Oc1ccc2nc(-c3ccc(Cl)c(Cl)c3Cl)cc(Cl)c2c1,CNC(=O)c1ccc(C(=O)N2CCCc3c[nH]c4cccc2c34)c(C)c1,COc1ccc(C)cc1NC(=O)CN1CCC(N2C(=O)C3C4C=CC(C4)C3C2=O)C1,COc1ccc(OC)c(C(=O)Oc2ccc(Cl)cc2C(=O)OCc2ccccc2)c1,CSc1cccc(-c2cn3nc(C(C)O)sc3n2)c1
O=C(COc1c(F)c(F)cc(F)c1F)Nc1ccc(CN2CCN(c3cccc(Cl)n3)CC2)cc1,CCN(CC)Cc1[nH]ncc1C(=O)c1cccs1,CCN(CC(=O)NCc1ccccc1)C(=O)C1CC1c1ccc(Cl)cc1,CCC(OC(=O)C=Cc1cccc(O)c1C(=O)OC)C(=O)c1nc(-c2ccc(Cl)cc2)no1,CC12CCC3C(C)(C)C(=O)CCC3(C)C1Cc1c(cc(O)c3c1CC(O)CC3=O)O2
CCCCOC(=O)C(C)Nc1ccc2c(c1)C(C)(C)CCC2(C)C,CC(=O)c1cc(F)c(N2CCN(c3ccccc3Nc3ccccc3)CC2)cc1C,O=C1c2ccccc2C(=O)C1CCN1CCOCC1,COc1cccc(C(=O)NN2CC3CCNC3C2)c1,COc1ccc(Cn2ccc3cccc(OC)c3c2=O)cc1
O=C(Nc1ccc(Cl)cc1)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,CCCCC1CNCCN1C(=O)C(CCSc1ccccn1)NC(=O)Cn1cccc1C(=O)N1CCN(CC)CC1,CC(C)Oc1cccc(-c2cccc3[nH]c(C(=O)Nc4ccc(-c5ccccc5)cc4)cc23)c1,COC1(n2c3ccc(F)cc3c3c4c(c5c6cc(F)ccc6[nH]c5c32)C(=O)NC4=O)OC(C(=O)O)C(O)C1(C)N,Cc1cccc(C)c1-c1c(C(C)(C)C)[nH]c2ccc(S(C)(=O)=O)cc12
Nc1nc(-c2ccccc2)cc(-c2cccc3c2C(=O)NC3)n1,Cc1nccc(-c2cc(F)c(CN3CCC(CCO)CC3)c(N=C(O)C3(C#N)COC3)c2)c1-c1cccc(F)c1F,NC(=O)c1ccccc1Sc1ccc([N+](=O)[O-])cc1N1CC2CC(C1)c1cccc(=O)n1C2,O=C(NCC1CCCO1)OCc1ccccc1-c1cccs1,COc1ccc(C(CCc2ccccc2)(OCCCNC(=O)C(N)CCCCN)c2ccc(OC)cc2)cc1
Cc1nn(CCCNC(=O)Oc2ccccc2Br)c(Cl)c1Cl,Cc1ccc(-n2cc(C3CCN(C(=O)c4c(Cl)cccc4Cl)CC3)c(N3C(=O)CCC3=O)n2)cc1,COc1cncc(C=C(C(=O)O)c2ccc([N+](=O)[O-])cc2)c1,CCN(CC)CCCOc1ccc(C)c2oc3ccc(O)cc3c(=O)c12,COCc1ccc(N2CCN(S(=O)(=O)c3cccc(OC)c3)CC2)c(Cl)c1
NC(=O)c1cccc(C2NC(=O)C3CCCN3C2=O)c1,Cc1cc(Br)cn2c(NCC(=O)O)c(-c3cccc(Cl)c3)nc12,CCCCNC(=O)c1ccc(-c2cccc3[nH]ccc23)s1,CCOC(=O)C(CCSC)NC(=O)c1cccc(CN(C)CCc2ccccc2OC)c1,CNCc1cc(N2CCN(CN=C(S)NC)CC2)c(C)o1
CCc1ccc(Sc2cn(C)c(=O)n(C)c2=O)cc1,CCNc1nc(N)nc(NC(=O)c2cccc(C)c2)n1,O=C(Nc1ccc2c(c1)OCO2)C(=O)C(=Cc1ccccc1)c1ccccc1,O=[N+]([O-])c1ccc(S(=O)(=O)NCC(Oc2ccccc2)c2cccnc2)c(OCc2ccccc2)c1,CCC(Cc1cccs1)NC(=O)Nc1ccc(-c2nc3ccccc3cc2C)cc1
Cc1c(Oc2c(Cl)cc(C#N)cc2Nc2nc(C#N)n3cnnc3c2C#N)cc(C(C)C)nc1N1CCOCC1,O=C(C(=CNCON=C1CCCC1)C(=O)c1cccc(Cl)c1)c1ccccc1,COc1ccccc1NC(=O)c1cncc(N2CCCC2)c1,COc1ccc2nc3[nH]nc(C)c3c(SN3CCc4sccc4C3)c2c1,Cc1[nH]nc2c1C(C(=O)Nc1ccc(C(=O)N3CC4CCC(C3)N4)cc1)N(C(=O)C(NC(=O)Oc1ccc(NC(=O)C=CC(=O)O)cc1)C(C)(C)C)CC2
O=C(CNC(=O)c1sc2ccccc2c1Cl)NCCNC1=NCCCCC1,COC(=O)C(CCCCNC(=O)c1cc(CN2C(=O)CSC2=S)cn1-c1cccc(Cl)c1)OC,CC(CP(=O)(O)C1=NOC2C(=O)N(OCc3ccccc3)C(=O)C12)C(=O)O,O=C1NN=C(c2ccc(Cl)cc2)C1Cc1nn(-c2nn[nH]n2)c(=O)c2ccccc12,CCCCn1c(SCCn2nc3ccccc3c2-c2ccc(OC)cc2)nc2ccccc2c1=O
COc1cc2c(cc1OC)C(c1ccccc1N)NCC2,CC12CCC(O)CC1=CCC1C2CCC2(C)C(C(=O)n3nnc4ccccc43)CCC12,CC(C)(C)OC(=O)N1CCC(NC(=O)Nc2nnc(-c3ccncc3)s2)CC1,Cc1n[nH]c(C)c1NS(=O)(=O)c1ccc(NC(=O)NCCCN2CCN(Cc3ccc(F)cc3)CC2)cc1,CCCCCN1C(=O)CSC1c1ccc(-c2cc(CO)on2)cc1
COC(=O)c1ccc(Nc2nc3cc(OC(=O)c4ccco4)ccc3o2)cc1,CCN(NC(=O)C(F)(F)F)C(=O)OC,CC(C)Cc1ncc(Nc2cnn(CC(=O)N3CCOCC3)c2)c(Nc2ccccc2)n1,CC(C)CC(=O)Nc1cnn(CC(=O)Nc2ccccc2CCNC(=O)C(C)(C)C)c1,Cc1cc(C(=O)O)c(N2CCCC2)cc1S(=O)(=O)c1cccs1
COC(=O)c1cc2c(C)c(C)c3ccccn3c-2c1CC(=O)N1CCN(c2cc(C)ccc2C)CC1,COc1ccc(-c2cn(CC(=O)N3c4ccccc4NC(=O)C3(C)C)nn2)cc1OC,CCOc1ccc(CN2CCN(c3ncnc4c3nnn4Cc3ccccc3)CC2)cc1,Cc1ccc(S(=O)(=O)N(C)C)cc1-c1cc(Nc2ccccc2)nc(=NC(CO)CO)[nH]1,COc1cc2c(cc1-c1ccc3oc(=O)cc(C)c3c1)[nH]c1ccnc(Cl)c12
COc1ccc2c(c1C=NN=C(N)N)OCCC=C2CCN,CS(=O)(=O)Cc1ncc(Nc2cccc(F)c2)c(C(=O)Nc2cn(CCc3ccccc3)cn2)n1,C=C1CCC2OC2(C)CCC([N+](C)(C)C)C=CC(C)(O)CCC1O,COc1cc(-c2cc(Cc3cc(Br)cs3)c(C)c(OCCCO)c2)c2ncccc2n1,COc1ccc(C(=O)N2CNC(=O)C23CCN(C2CCN(C(=O)CC(C)C)CC2)CC3)cc1
O=C(NCCc1cc(=O)c(O)c[nH]1)C(=O)NCc1cn(-c2ccc(C(=O)c3ccccc3)cc2)nn1,N#CC(C#N)=C(Nc1cccc2c(Cl)c[nH]c12)SCCc1ccco1,O=[N+]([O-])c1ccc2c(c1)C(O)n1ncnc1S2,COc1ccc(C(OC(=O)c2cc(C(=O)O)on2)c2ccc[nH]2)cc1,CCN(C)C(=O)c1cccc2nc3cccc(Cl)c3nc12
O=C1CCCCCCCN1CCc1ccc(O)c(O)c1,CN1CCN(C(C(=O)NNc2ccccc2)c2ccccc2)CC1,COc1ccccc1NCC(NC(=O)Oc1ccc2c(=O)[nH][nH]c(=O)c2c1)C(C)C,CNC(=O)c1ccc(-c2cnc3sccn3c2=O)c(N2CCOCC2)c1,O=C(O)c1ccc(OCCCCNC(=O)c2ccc3c(c2)OCO3)cc1
COc1ccc(N2CCN(C(=O)CS(=O)(=O)Cc3ccco3)CC2)cc1,Cc1c(Cl)cccc1CNC(=O)CNc1cnc(O)c(O)c1,COc1ccc(CCCC[n+]2cccc(C)c2C)cc1,C=CCNS(=O)(=O)c1cc2c([N+](=O)[O-])cc(OC)cc2oc1=O,O=C(NCCc1ccccc1)c1nc(C(F)(F)F)nc(O)c1O
Cc1nc(Nc2ccccc2)n(C2CCCN(C(=O)C(C)(C)CN)C2)n1,CC(=O)N(C)c1nc(C(=O)NC(C)c2ccc(-c3nnnn3-c3ccccc3)cc2)cs1,Fc1ccc(C(F)(F)F)cc1C1C=C(c2nccc(=Nc3c(Cl)cccc3Cl)[nH]2)CC1,COc1cc2nc(Nc3ccncc3C)nc(NCCN3CCOCC3)c2cc1Oc1ccc(F)cc1,Cc1cc(O)ccc1-c1c(C)cc2oc(=O)cc(-c3ccncn3)c2c1C
C=CCC(CC)C1C(=C)C(OC(C)=O)C2C(OC)C(C)(CCNC(C)c3ccccc3)CC2(O)C(OC(C)=O)C(C)C=CC(C)(C)C(OC(C)=O)C1O,Cc1cc[n+](-c2ccc(-c3ccc(C(C)C)cc3)cc2N)cc1,CCN(C(=O)c1ncn(C(=O)OC)c1-c1ccccc1)c1ccc(OCC(C)=O)cc1,NC(=O)c1ccc(CN2CCC(NCc3ccc(C(=O)O)cc3)CC2)cc1,NS(=O)(=O)c1ccc(-c2ccc3c(NC(=O)ON4C(=O)c5ccccc5C4=O)cnnc3c2)cc1
C=CCN(CCO)C(=O)C=Cc1ccoc1,Cc1ccc2nc(C)c(NCC(=O)NN=Cc3ccccc3)n2c1,CC(C)(C)OC(=O)NCc1nc2sc(NCCCc3ccccc3)cc2c(=O)[nH]1,Cc1cnc2cc(-c3ccccc3)c(NCC3CCCCN3)nn12,O=C1NC(=O)C(=Cc2cnc3cccnn23)C(=O)N1
COc1cc(-c2ncnc3nc(N)ccc23)cc(-c2ccoc2)c1OC,CCCCCc1ccc(O)c(NC(=O)Nc2c(C)cccc2CO)c1,COc1ccc(-c2nc(N3CCN(C)CC3)nc3[nH]cnc23)cc1,Cc1ccc(CN(C)C(=O)c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)cc1,CC1=C(C(=O)Nc2ccc3c(c2)CCC(=O)N3C(C)N(CC(C)C)C(=O)OC(C)(C)C)SCCO1
CCCCCCC(O)C(OC)C(=O)Oc1c(OC)cc(Cl)cc1OC,CCOC(=O)C(CO)NS(=O)(=O)c1cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)cc(-c2ccc(C(C)(C)C)cc2)c1,CN(C)CCCCNc1ccc2c(c1)OCCO2,O=S(=O)(NC1CNC(C#Cc2cc(Cl)nc(NC3CCCC3)n2)C1)C1CC1,CCCc1nc(NCCc2ccc(Cl)cc2)nn1C(=O)c1cn2c(n1)CNCC2
COc1ccc(-n2ncc(C(=O)Nc3nc4ccc(C(=O)N5CCN(C)C(=O)C5)cc4s3)c2N)cc1,O=C1Nc2ccc(Br)cc2C1=NNc1ccc(NC2OC(CO)C(O)C(O)C2O)cc1,Cc1ccccc1-n1ccnc1NC(=O)Nc1ccccc1,O=C1N(c2c(O)c3cccnc3n(Cc3ccco3)c2=O)CCC12CCCNC2,CC(O)=C(c1cccc(N(C)S(=O)(=O)c2cccc(-c3ccccc3)c2)c1)c1ncco1
FC(F)(CNc1nc(Cl)nc(NCC2CCCc3c2[nH]c2ccccc32)n1)c1ccc(Br)cc1,Cc1ccc(S(=O)(=O)OCn2cc(Cn3cc(-c4ccc(F)cc4)c4ccccc43)nn2)cc1,CN(C)CCC1(NC(c2ccc(F)cc2)c2ccc(Cl)cc2)OCc2cc(C(F)(F)F)ccc21,O=C(O)N1CC2CNCC2(C(=O)Nc2ccc(OCc3ccccc3F)cc2)C1,Cc1ccc2nc(CC3C(C4CCN5CCCC45)C3(C)C)cc(=O)n2c1
CCN(C(C)=O)c1ccc(NC(=O)c2cc3c(s2)CCCCC3)cc1OC,COC(=O)CCCC#CCCCCCCCCCCCCCc1ncc(C)s1,CCOC(=O)N1CCc2c(sc(N)c2C(=O)CO)C1,COc1cccc(CCN2CCCc3cc(C)ccc32)c1,NC(COC(=O)C(N)CCN1CCCC1)C(=O)NCC(=O)O
